"logFC","logCPM","F","PValue","FDR","gene","lfc","padj","significant"
-0.258859466367997,6.63957349330579,30.4871050497878,7.69695496551062e-05,0.000250000566451017,"Thap12",-0.258859466367997,0.000250000566451017,FALSE
-1.11817137103493,-0.568715950437222,30.5493778177001,7.69699306420942e-05,0.000250000566451017,"Gm10472",-1.11817137103493,0.000250000566451017,TRUE
-1.28114561427391,6.88709802708003,30.4867405578557,7.69740672309284e-05,0.000250000566451017,"Samd7",-1.28114561427391,0.000250000566451017,TRUE
0.705196307985601,1.37909480282084,30.482594105874,7.70699731715499e-05,0.000250269097709296,"Fgd3",0.705196307985601,0.000250269097709296,FALSE
0.809373825998437,2.18889509192456,30.4639328729927,7.72765128320445e-05,0.000250896735725454,"Sh3bp2",0.809373825998437,0.000250896735725454,FALSE
0.646739327011603,4.90672568645207,30.449186998379,7.74412056667674e-05,0.000251388315942112,"Chst11",0.646739327011603,0.000251388315942112,FALSE
-0.959379833941886,0.141786610564354,30.4497527527253,7.76498623769605e-05,0.000252022417821071,"Gm49066",-0.959379833941886,0.000252022417821071,FALSE
-0.309281664700794,4.20847521714136,30.4300583114186,7.76805383439389e-05,0.000252037359678089,"Ptrh2",-0.309281664700794,0.000252037359678089,FALSE
0.397197355412354,6.05171932417464,30.429984320024,7.7681105678185e-05,0.000252037359678089,"Plcg1",0.397197355412354,0.000252037359678089,FALSE
1.90852529391062,0.0934608246334392,30.5047602949277,7.77257968272023e-05,0.000252139126961139,"Ms4a6b",1.90852529391062,0.000252139126961139,TRUE
0.933561102711922,0.500889564154576,30.4263494282666,7.78758796127177e-05,0.000252558172846683,"Cxcl13",0.933561102711922,0.000252558172846683,FALSE
0.529805107044487,3.13247594099725,30.4144721902883,7.7881668880689e-05,0.000252558172846683,"Pou4f3",0.529805107044487,0.000252558172846683,FALSE
0.458898238325474,3.95665979027299,30.4093150145841,7.79409978001511e-05,0.000252707258460325,"Sntg1",0.458898238325474,0.000252707258460325,FALSE
1.16630346777015,0.513807490418744,30.4154629548306,7.80370463722492e-05,0.000252975328328885,"Neurl3",1.16630346777015,0.000252975328328885,TRUE
-0.273047916157115,8.10559751059588,30.3783099991209,7.83312641027228e-05,0.000253885607973916,"Ctbp2",-0.273047916157115,0.000253885607973916,FALSE
3.01392530833109,6.97495737213085,30.3763763865982,7.83558136205823e-05,0.000253921682707426,"Serpina3n",3.01392530833109,0.000253921682707426,TRUE
-0.698437994549987,1.88900551567153,30.3749405500859,7.83982719596365e-05,0.000254015770893877,"Gm14443",-0.698437994549987,0.000254015770893877,FALSE
1.02720495702962,2.62598513730479,30.3709351180761,7.84390218464482e-05,0.000254104292309278,"Nr1h4",1.02720495702962,0.000254104292309278,TRUE
0.574427285344276,3.4724884285298,30.3658927084696,7.8491876530604e-05,0.000254231990364959,"Dcdc5",0.574427285344276,0.000254231990364959,FALSE
0.28126556921529,6.41655125451111,30.3643339386911,7.85082030388035e-05,0.000254241351685819,"Gng2",0.28126556921529,0.000254241351685819,FALSE
-0.93394739602399,0.271802246384794,30.3681773685931,7.86401331203726e-05,0.000254625016923972,"Gm12540",-0.93394739602399,0.000254625016923972,FALSE
1.12742204790371,1.82773492827677,30.3526941744955,7.86892283637712e-05,0.000254740389922888,"Agr2",1.12742204790371,0.000254740389922888,TRUE
0.751515366973254,2.17719167800173,30.3359578789204,7.88882057309047e-05,0.000255340853376698,"Lncppara",0.751515366973254,0.000255340853376698,FALSE
-0.504870062626005,3.67575485418593,30.326563466997,7.89901297963725e-05,0.000255627028562846,"E2f5",-0.504870062626005,0.000255627028562846,FALSE
0.735422478388247,3.0283821176236,30.3208745015043,7.90682918067383e-05,0.00025582456500627,"Kcnf1",0.735422478388247,0.00025582456500627,FALSE
-1.03070681887713,-0.137575011143565,30.3463769484558,7.90782095297365e-05,0.00025582456500627,"Gm6493",-1.03070681887713,0.00025582456500627,TRUE
0.602739509738379,4.74761462753589,30.3131380715835,7.91604021291813e-05,0.000256046688733054,"Galnt18",0.602739509738379,0.000256046688733054,FALSE
-0.259856039465518,5.79887438744969,30.3097437069904,7.9203679692219e-05,0.000256142886196576,"Tram1",-0.259856039465518,0.000256142886196576,FALSE
-0.23195044803631,9.95976301541435,30.289315827001,7.94656892990938e-05,0.000256946304326291,"Atp5b",-0.23195044803631,0.000256946304326291,FALSE
0.470053363909869,2.97514057822634,30.284868333198,7.95320785061263e-05,0.000257117032204497,"Gm5148",0.470053363909869,0.000257117032204497,FALSE
0.509677510375335,4.81360451653656,30.2720622998737,7.96879826600347e-05,0.000257577042687594,"Samd5",0.509677510375335,0.000257577042687594,FALSE
-0.227274960065232,6.44418578338981,30.2691170394569,7.9725797495528e-05,0.000257655258789134,"Xrn2",-0.227274960065232,0.000257655258789134,FALSE
0.228900456262369,5.89007034303677,30.2572759525771,7.98787442841073e-05,0.000258105464368832,"Ppp1r21",0.228900456262369,0.000258105464368832,FALSE
-0.361342276933273,3.70755619638972,30.2518406085887,7.99498250003293e-05,0.000258291034429952,"Exosc4",-0.361342276933273,0.000258291034429952,FALSE
-0.531774453311431,7.06163497277876,30.2485892727548,7.99911137840885e-05,0.000258380309836552,"Usp2",-0.531774453311431,0.000258380309836552,FALSE
0.269912758408894,5.46262754875296,30.2454250358297,8.00321654675052e-05,0.000258426856726149,"Phkb",0.269912758408894,0.000258426856726149,FALSE
0.329126810946639,5.67864446595369,30.2453716840334,8.00328390453035e-05,0.000258426856726149,"Rgs2",0.329126810946639,0.000258426856726149,FALSE
0.364830394457268,7.66563801453121,30.2438139260906,8.005297652071e-05,0.000258447777124189,"Gm37583",0.364830394457268,0.000258447777124189,FALSE
-0.326634339698295,6.51904376907741,30.2404172746652,8.00970282166114e-05,0.000258545883301726,"Phrf1",-0.326634339698295,0.000258545883301726,FALSE
1.27285230735043,3.72496437157066,30.2361790842129,8.01556326392819e-05,0.000258690922872334,"Chrnb4",1.27285230735043,0.000258690922872334,TRUE
0.342807041750801,5.43071010079221,30.2250233425941,8.02970244195173e-05,0.000259086574209854,"Vegfb",0.342807041750801,0.000259086574209854,FALSE
2.51690709610776,0.0539096657703672,30.392987855923,8.03056102811962e-05,0.000259086574209854,"Upp1",2.51690709610776,0.000259086574209854,TRUE
0.331100439568465,4.62130981049755,30.2206175345719,8.03545098847009e-05,0.000259192613054891,"Tbrg1",0.331100439568465,0.000259192613054891,FALSE
0.375483759863401,5.14436855159928,30.219735453711,8.03658736282131e-05,0.000259192613054891,"Chrna4",0.375483759863401,0.000259192613054891,FALSE
0.599219936640009,3.4763736773557,30.2113666263078,8.04783253653203e-05,0.000259511055310598,"Pcdhb13",0.599219936640009,0.000259511055310598,FALSE
1.26905859719615,-0.230279123685628,30.261735201293,8.0577877838845e-05,0.00025978780106775,"Slc7a10",1.26905859719615,0.00025978780106775,TRUE
0.845423533624746,2.04047392574049,30.1973444165823,8.06809247401915e-05,0.000260075716854157,"Naaladl2",0.845423533624746,0.000260075716854157,FALSE
-0.237464981694434,6.22890088793295,30.1919058615718,8.07290425331023e-05,0.000260186500223363,"Utp6",-0.237464981694434,0.000260186500223363,FALSE
0.470231864990486,4.94803836157941,30.185854607387,8.08084096569105e-05,0.000260397944061318,"Dpp10",0.470231864990486,0.000260397944061318,FALSE
0.20854363710116,6.98353899073294,30.1825423940582,8.08516706419603e-05,0.000260492986869943,"Fbxo21",0.20854363710116,0.000260492986869943,FALSE
0.608251031276085,2.00584517179094,30.1751943279171,8.0970274035308e-05,0.000260830698892765,"Vegfc",0.608251031276085,0.000260830698892765,FALSE
-0.251608338447032,5.86216541285681,30.1678532963152,8.10445318668589e-05,0.000261025469273992,"Patl1",-0.251608338447032,0.000261025469273992,FALSE
-0.802424884794524,1.1559816322968,30.1690913723125,8.10862293632108e-05,0.000261115321989564,"Mylpf",-0.802424884794524,0.000261115321989564,FALSE
-1.43627509494449,0.527620126879441,30.1702332033775,8.11840653987127e-05,0.000261385891692095,"Gm48114",-1.43627509494449,0.000261385891692095,TRUE
-0.323656808363928,3.65559032984832,30.1502267269362,8.12774553264928e-05,0.000261642056768951,"Zfp619",-0.323656808363928,0.000261642056768951,FALSE
-0.676304893717262,4.83469208024706,30.1356561858447,8.14691879522121e-05,0.000262189760420938,"Gm21781",-0.676304893717262,0.000262189760420938,FALSE
-1.48242451913053,-0.9225138189286,30.3151061836718,8.14753087028389e-05,0.000262189760420938,"Gm37437",-1.48242451913053,0.000262189760420938,TRUE
0.290341526564063,5.31456519127225,30.1256338933826,8.16017501614777e-05,0.00026255200077461,"Nr3c2",0.290341526564063,0.00026255200077461,FALSE
-0.222697587494422,7.31786311029625,30.1199391833348,8.16771543669545e-05,0.000262708588177512,"Ppp2r5e",-0.222697587494422,0.000262708588177512,FALSE
0.476974384810716,6.18985921748973,30.119863156221,8.1678185405787e-05,0.000262708588177512,"Rrbp1",0.476974384810716,0.000262708588177512,FALSE
-0.33025708301311,4.83574654295573,30.1055879633987,8.18679128940472e-05,0.000263242331816214,"Dhx35",-0.33025708301311,0.000263242331816214,FALSE
-0.254256429695467,7.03245470063067,30.1052717848648,8.18719544835861e-05,0.000263242331816214,"Api5",-0.254256429695467,0.000263242331816214,FALSE
-0.355907992962266,4.04333066799432,30.0896253281359,8.20808519802465e-05,0.000263869160919168,"Tysnd1",-0.355907992962266,0.000263869160919168,FALSE
-0.325269063362024,6.18210222761401,30.0859971816895,8.21287680571062e-05,0.00026397835046315,"Dhx8",-0.325269063362024,0.00026397835046315,FALSE
-0.334004696255402,4.6710859151882,30.0803789987537,8.22039821258685e-05,0.000264170216790865,"Nop2",-0.334004696255402,0.000264170216790865,FALSE
0.449751697602632,3.49878173586622,30.0796947799219,8.22163833992919e-05,0.000264170216790865,"Ankrd55",0.449751697602632,0.000264170216790865,FALSE
-0.726163097717261,0.0498471822818435,30.0885567540186,8.23288937146404e-05,0.000264486812711108,"Fbxo48",-0.726163097717261,0.000264486812711108,FALSE
-0.326876413875197,5.20319370983339,30.0647715170531,8.24127017305555e-05,0.00026471110883476,"Xrcc1",-0.326876413875197,0.00026471110883476,FALSE
-1.38887759661158,-0.625370066948787,30.1500273254451,8.24402537206322e-05,0.000264754664104175,"n-R5s8",-1.38887759661158,0.000264754664104175,TRUE
0.343677023390885,5.97445392572426,30.0476090964446,8.26429746806307e-05,0.000265360659580332,"Mfsd4a",0.343677023390885,0.000265360659580332,FALSE
-0.45551559116942,4.82216478816081,30.0441637168797,8.26894483002856e-05,0.00026546483555107,"Rabl2",-0.45551559116942,0.00026546483555107,FALSE
1.86643303774089,1.6381652458031,30.0441389940316,8.27643810732862e-05,0.000265660325473914,"Tent5b",1.86643303774089,0.000265660325473914,TRUE
0.269859257451439,7.86912625334444,30.0312367262032,8.28633641931668e-05,0.000265932933728477,"Gnl3l",0.269859257451439,0.000265932933728477,FALSE
-0.279020601109894,6.1073012057671,30.0163782770859,8.30640153213513e-05,0.000266531676769647,"Zbtb7b",-0.279020601109894,0.000266531676769647,FALSE
-0.281439050787988,5.24685858031324,30.0142343162866,8.30930775151889e-05,0.000266579724100103,"Senp1",-0.281439050787988,0.000266579724100103,FALSE
-1.06918559715128,0.586772310991105,29.9998037159004,8.34220619535346e-05,0.000267589804421899,"Gm47218",-1.06918559715128,0.000267589804421899,TRUE
-0.351660508688841,5.04766163768181,29.9820787769384,8.35293684099186e-05,0.000267888594754658,"Recql5",-0.351660508688841,0.000267888594754658,FALSE
0.340675327527452,5.33229692568749,29.9680084252,8.3721047134544e-05,0.000268457829838983,"Atl1",0.340675327527452,0.000268457829838983,FALSE
-2.18547360560689,4.17941333822854,29.9630911191685,8.37941605738165e-05,0.000268636953315372,"Col4a4",-2.18547360560689,0.000268636953315372,TRUE
-0.33571199256198,7.37602623018078,29.961830302899,8.38053025800994e-05,0.000268636953315372,"Prpf4b",-0.33571199256198,0.000268636953315372,FALSE
-0.680031045926288,5.25005781553026,29.9596978105176,8.38345395493834e-05,0.000268641526972083,"Zfp692",-0.680031045926288,0.000268641526972083,FALSE
-0.297738733775816,6.37332719497493,29.9596486494331,8.38351240233669e-05,0.000268641526972083,"Cdc73",-0.297738733775816,0.000268641526972083,FALSE
0.674245889806407,2.33178155571074,29.9594512339616,8.38547901869339e-05,0.000268659048411304,"4933412E12Rik",0.674245889806407,0.000268659048411304,FALSE
-1.3623066899243,-1.06521191360579,30.1622045162477,8.39710394975545e-05,0.000268985950460932,"Gm11814",-1.3623066899243,0.000268985950460932,TRUE
-1.75344483658199,-1.29049365183488,30.3278008568545,8.40551429964893e-05,0.000269190033366728,"Gm14339",-1.75344483658199,0.000269190033366728,TRUE
-0.619627976490112,1.44318437947488,29.9459383802964,8.40632019429234e-05,0.000269190033366728,"Gm12709",-0.619627976490112,0.000269190033366728,FALSE
0.767788990168725,2.7976504915184,29.9424613722796,8.40832876672306e-05,0.000269208793441512,"Arhgap6",0.767788990168725,0.000269208793441512,FALSE
1.86885943218887,-0.904291626539088,30.0782383444385,8.4388273010608e-05,0.000270139553697636,"Gm44144",1.86885943218887,0.000270139553697636,TRUE
-0.289856514324157,6.80817567328828,29.9178153484361,8.44090017831869e-05,0.000270160204963035,"Dync2h1",-0.289856514324157,0.000270160204963035,FALSE
0.435941383298947,5.10286284316074,29.9067655470428,8.45614552974279e-05,0.000270602377327572,"Glra2",0.435941383298947,0.000270602377327572,FALSE
0.538160424853874,2.49159135960208,29.903955796882,8.46145193197735e-05,0.000270726400840168,"Sertm1",0.538160424853874,0.000270726400840168,FALSE
-0.413536900436842,8.79883728422625,29.8633446164706,8.51629992208007e-05,0.000272435210694166,"Cst3",-0.413536900436842,0.000272435210694166,FALSE
0.427649447057956,5.34131002234142,29.8596848463109,8.52140272887834e-05,0.000272518864622888,"Deptor",0.427649447057956,0.000272518864622888,FALSE
1.07238739868617,0.457917711021672,29.8729483546406,8.52179538089856e-05,0.000272518864622888,"1700109K24Rik",1.07238739868617,0.000272518864622888,TRUE
0.794806828371127,1.07360806494068,29.8613003168799,8.52637112648435e-05,0.000272619044366518,"Lrrc9",0.794806828371127,0.000272619044366518,FALSE
-0.439204618744971,6.55907461943679,29.8550796110859,8.52780955293001e-05,0.000272619044366518,"Slf2",-0.439204618744971,0.000272619044366518,FALSE
-0.23394481805304,5.65817719375714,29.8505767413314,8.53409068594735e-05,0.000272773756688338,"Mtfp1",-0.23394481805304,0.000272773756688338,FALSE
0.772906985301093,0.901021671490083,29.8541128392589,8.53790048307811e-05,0.000272849439183928,"Agbl4",0.772906985301093,0.000272849439183928,FALSE
-1.58886503653315,-1.35257456858754,30.2210349965654,8.54564711265637e-05,0.00027305088596029,"Gm49288",-1.58886503653315,0.00027305088596029,TRUE
0.390854462032,5.14792599445286,29.8257004286559,8.56887141516186e-05,0.000273746724493825,"Lrp11",0.390854462032,0.000273746724493825,FALSE
1.25037276097594,-1.24214498968835,30.0410147215768,8.57800564193402e-05,0.000273992273390742,"Nckap5los",1.25037276097594,0.000273992273390742,TRUE
-0.406670300304116,4.29907386293215,29.8036628837821,8.59983905511899e-05,0.000274643298904576,"Mterf4",-0.406670300304116,0.000274643298904576,FALSE
0.771700867628434,1.90582819606085,29.8031572048872,8.603276155789e-05,0.000274706701687208,"Fes",0.771700867628434,0.000274706701687208,FALSE
-0.53899192895306,2.63394636313306,29.7996893297143,8.60663233508632e-05,0.000274767499653287,"Pm20d2",-0.53899192895306,0.000274767499653287,FALSE
-0.883310228034145,1.00803082081796,29.8000120175358,8.61245527848789e-05,0.000274907015485067,"Atad3aos",-0.883310228034145,0.000274907015485067,FALSE
-0.407153106016821,5.41924451394959,29.7921695164243,8.61599689734718e-05,0.000274973677334463,"Dedd2",-0.407153106016821,0.000274973677334463,FALSE
-0.312080506939365,5.00420918967206,29.7515900661048,8.67343709469297e-05,0.000276760163078888,"Cactin",-0.312080506939365,0.000276760163078888,FALSE
-0.322848609895199,5.06860346176797,29.7475491164905,8.67917923226118e-05,0.000276896694373371,"Gmeb1",-0.322848609895199,0.000276896694373371,FALSE
-0.240445493648721,5.6714682151274,29.7440209839919,8.68418984229296e-05,0.000277009845239156,"Ndufs7",-0.240445493648721,0.000277009845239156,FALSE
0.688128890950824,3.33668455800868,29.7392632081619,8.69136770387488e-05,0.000277147390351053,"Ninj1",0.688128890950824,0.000277147390351053,FALSE
-0.254764083336715,6.9618815026502,29.7389304996993,8.6914312141589e-05,0.000277147390351053,"Rpn1",-0.254764083336715,0.000277147390351053,FALSE
-0.970411035941223,1.6277788698569,29.7376566893921,8.69705146885543e-05,0.000277279878506626,"4930565N06Rik",-0.970411035941223,0.000277279878506626,FALSE
-0.360281419463072,3.48261515160477,29.7226965655912,8.71484435689892e-05,0.000277800345217725,"Trim45",-0.360281419463072,0.000277800345217725,FALSE
-1.5000539106816,-1.2875335619303,30.0341226169554,8.74768018477762e-05,0.000278800074880179,"Ak7",-1.5000539106816,0.000278800074880179,TRUE
-0.276880645148772,4.85940555072052,29.6912142629499,8.75970650888779e-05,0.000279136353252231,"Derl2",-0.276880645148772,0.000279136353252231,FALSE
-1.23991638836151,3.50440686268496,29.6905406063458,8.76138804050041e-05,0.000279142927264436,"Hspa1a",-1.23991638836151,0.000279142927264436,TRUE
-0.300548789014583,6.39701241490292,29.6856035955171,8.76775763340504e-05,0.000279298838281633,"Emc1",-0.300548789014583,0.000279298838281633,FALSE
-0.326988125072205,4.77254777928039,29.6763695567683,8.78106957261708e-05,0.000279675809548999,"Lrrc40",-0.326988125072205,0.000279675809548999,FALSE
1.69274044822242,0.0437508088117638,29.7254935680031,8.79624544751078e-05,0.000280112010026589,"2610300M13Rik",1.69274044822242,0.000280112010026589,TRUE
-0.659880054213589,2.05364414513695,29.6468725821471,8.82589348290517e-05,0.000281008844831788,"Dedd",-0.659880054213589,0.000281008844831788,FALSE
-0.381127909029348,4.1584311925131,29.6431840283117,8.82906498586278e-05,0.000281062529714831,"Cep76",-0.381127909029348,0.000281062529714831,FALSE
-0.357576238281092,5.59628992377954,29.6285825983756,8.85022496134374e-05,0.000281682499189481,"Atp5k",-0.357576238281092,0.000281682499189481,FALSE
0.504752138874178,3.38089741488997,29.6279603855914,8.85151749382017e-05,0.000281682499189481,"Mn1",0.504752138874178,0.000281682499189481,FALSE
-0.291806474032975,5.84123817540692,29.618412741502,8.86502374649526e-05,0.000282064871920604,"Birc2",-0.291806474032975,0.000282064871920604,FALSE
-0.44987947922439,3.54243304692901,29.6101059199957,8.87738568727754e-05,0.00028241071280206,"Cd320",-0.44987947922439,0.00028241071280206,FALSE
0.465809767704006,4.20204301759769,29.6080193582493,8.88022187876026e-05,0.000282453451655575,"Ampd3",0.465809767704006,0.000282453451655575,FALSE
2.0483095308742,0.285427255060283,29.6688833522444,8.8848913857561e-05,0.000282554478657608,"Siglec1",2.0483095308742,0.000282554478657608,TRUE
0.329665078112554,4.16825297436661,29.5991343534931,8.89320149740891e-05,0.000282771229598339,"D2hgdh",0.329665078112554,0.000282771229598339,FALSE
0.533835964247604,1.46451817372132,29.6005125143286,8.89535027471457e-05,0.000282771356769717,"Zfp979",0.533835964247604,0.000282771356769717,FALSE
0.657627179006116,2.22705539738393,29.5984119327312,8.8961943074206e-05,0.000282771356769717,"Apol8",0.657627179006116,0.000282771356769717,FALSE
-0.249202127832075,4.95464406310449,29.5933697227814,8.90160186544073e-05,0.000282895718001124,"Zpr1",-0.249202127832075,0.000282895718001124,FALSE
0.697058534075923,6.5959841732901,29.5793352112447,8.92215680296267e-05,0.000283501345131251,"Meg3",0.697058534075923,0.000283501345131251,FALSE
-1.57308576549725,-0.969242766737825,29.7879160635198,8.92407193288712e-05,0.000283514588841656,"Gm8439",-1.57308576549725,0.000283514588841656,TRUE
-0.36102757868244,7.6793590310431,29.5736857518424,8.93045024678475e-05,0.000283669598068929,"Slc25a22",-0.36102757868244,0.000283669598068929,FALSE
-0.60626395665987,3.04112813790364,29.5710416551813,8.93533127534783e-05,0.000283777003007942,"Polq",-0.60626395665987,0.000283777003007942,FALSE
-0.497744086852283,4.41574687944018,29.5619350601366,8.94776566703753e-05,0.000284124218747582,"1110038F14Rik",-0.497744086852283,0.000284124218747582,FALSE
0.857348210541805,4.7684511349003,29.5594140390392,8.95147025670115e-05,0.000284194161404864,"Clic1",0.857348210541805,0.000284194161404864,FALSE
-0.268024068374138,6.18084548273599,29.5522510508678,8.96200521811792e-05,0.000284480897059599,"Angel2",-0.268024068374138,0.000284480897059599,FALSE
-0.315196577843295,5.37833809475598,29.5457535090802,8.97160082636688e-05,0.000284712595301186,"Arl5b",-0.315196577843295,0.000284712595301186,FALSE
-0.755575136050454,2.07521056808448,29.5461677023487,8.97330001275362e-05,0.000284712595301186,"Mutyh",-0.755575136050454,0.000284712595301186,FALSE
0.527347983974771,2.76731335888177,29.545099825268,8.97381840384883e-05,0.000284712595301186,"Tcf7l2",0.527347983974771,0.000284712595301186,FALSE
-0.626303029958607,2.17803453990313,29.5416254673228,8.97967969703628e-05,0.000284850795016463,"Gm38250",-0.626303029958607,0.000284850795016463,FALSE
-0.224889356600538,5.60671310737337,29.5363293008413,8.98552856415106e-05,0.000284988554292434,"Entpd5",-0.224889356600538,0.000284988554292434,FALSE
-1.45075466753229,-0.825082771693369,29.6697604391178,8.9948729753308e-05,0.000285237114863766,"Gm13061",-1.45075466753229,0.000285237114863766,TRUE
-0.720784815879735,2.24950508015931,29.5272977834188,9.00083553768095e-05,0.000285368858713591,"Cenpe",-0.720784815879735,0.000285368858713591,FALSE
-0.198549127333395,6.09880860921865,29.5251758061256,9.00204374622885e-05,0.000285368858713591,"Aagab",-0.198549127333395,0.000285368858713591,FALSE
-0.353364575429863,5.0430266694164,29.5218504376767,9.00698610206052e-05,0.000285477706906514,"Slc4a1ap",-0.353364575429863,0.000285477706906514,FALSE
0.570519248727042,4.77688678897603,29.5165874650025,9.0148060304509e-05,0.000285677708437769,"Erap1",0.570519248727042,0.000285677708437769,FALSE
0.989860350198841,4.85689616023239,29.5052374417679,9.03168132322624e-05,0.000286164557933836,"Phldb1",0.989860350198841,0.000286164557933836,FALSE
0.824028559802515,2.73954029401573,29.5024806157903,9.03717898981396e-05,0.000286244680368286,"Rhog",0.824028559802515,0.000286244680368286,FALSE
